POURCHARESSES,3.93278,44.4387
VILLEFORT,3.93278,44.4403
MONTBRISON-SUR-LEZ,5.01667,44.4417
SAINT-GEORGES,0.933889,44.442
SAINT-GENEST-DE-BEAUZON,4.18723,44.4425
POMMEROL,5.45223,44.4462
MONCLAR,0.525833,44.447
LABEAUME,4.30667,44.4492
SAINT-VINCENT-LES-FORTS,6.38333,44.45
LARCHE,6.85,44.45
LA BREOLE,6.3,44.45
VENTEROL,6.1,44.45
PIEGUT,6.11667,44.45
MONTMORIN,5.55,44.45
SIGOTTIER,5.7,44.45
FOUILLOUSE,6.01667,44.45
LA BATIE-MONTSALEON,5.75,44.45
LARNAS,4.6,44.45
LAGORCE,4.41667,44.45
GRAS,4.53333,44.45
RUOMS,4.35,44.45
PAYZAC,4.15,44.45
ROUSSENNAC,2.25,44.45
SAINT-LAURENT-D'OLT,3.11667,44.45
VAUREILLES,2.2,44.45
GABRIAC,2.8,44.45
CRUEJOULS,2.85,44.45
VALADY,2.43333,44.45
PIERREFICHE,2.95,44.45
CORNILLAC,5.38333,44.45
SALLES-SOUS-BOIS,4.93333,44.45
TAULIGNAN,4.98333,44.45
TEYSSIERES,5.13333,44.45
VILLEPERDRIX,5.28333,44.45
DONZERE,4.71667,44.45
SIGALENS,-0.05,44.45
GANS,-0.15,44.45
LE TUZAN,-0.6,44.45
UZESTE,-0.316667,44.45
LABESCAU,-0.083333,44.45
ARCAMBAL,1.51667,44.45
BERGANTY,1.65,44.45
FLORESSAS,1.13333,44.45
COCUMONT,0.033333,44.45
CAUMONT-SUR-GARONNE,0.2,44.45
BRUGNAC,0.433333,44.45
CASSENEUIL,0.616667,44.45
VARES,0.366667,44.45
FOURQUES-SUR-GARONNE,0.183333,44.45
TAILLEBOURG,0.233333,44.45
SAINT-ETIENNE-DU-VALDONNEZ,3.56667,44.45
CUBIERETTES,3.78333,44.45
ESPARRON,5.90306,44.4537
LEDAT,0.667778,44.4542
MAUROUX,1.04639,44.4553
GONTAUD-DE-NOGARET,0.295,44.4564
SAINT-PIERRE-SAINT-JEAN,4.10723,44.4575
LA CONDAMINE-CHATELARD,6.74584,44.4581
BOURNAZEL,2.29834,44.4609
ROUSSET,6.23417,44.4664
OLS-ET-RINHODES,1.96083,44.4664
REMOLLON,6.16667,44.4667
ESPINASSES,6.21667,44.4667
LETTRET,6.06667,44.4667
BRUIS,5.51667,44.4667
THEUS,6.2,44.4667
SAINTE-MARIE,5.475,44.4667
LA PIARRE,5.65,44.4667
ROCHEBRUNE,6.18333,44.4667
TALLARD,6.05,44.4667
SAINTE-MARGUERITE-LAFIGERE,3.98333,44.4667
LABLACHERE,4.21667,44.4667
PRADONS,4.36667,44.4667
SALLES-COURBATIES,2.08333,44.4667
POMAYROLS,3.01667,44.4667
SAINT-GENIEZ-D'OLT,2.98333,44.4667
SALVAGNAC-CAJARC,1.85,44.4667
MARCILLAC-VALLON,2.46667,44.4667
DRULHE,2.11667,44.4667
BOZOULS,2.71667,44.4667
SAINTE-EULALIE-D'OLT,2.93333,44.4667
MONTJOYER,4.85,44.4667
CORNILLON-SUR-L'OULE,5.36667,44.4667
VALOUSE,5.2,44.4667
LA CHARCE,5.45,44.4667
CHAUDEBONNE,5.23333,44.4667
ROTTIER,5.41667,44.4667
AILLAS,-0.066667,44.4667
VILLANDRAUT,-0.366667,44.4667
LADOS,-0.15,44.4667
CREGOLS,1.7,44.4667
LACAPELLE-CABANAC,1.06667,44.4667
ALBAS,1.23333,44.4667
SAINT-CIRQ-LAPOPIE,1.66667,44.4667
LAMAGDELAINE,1.48333,44.4667
SAINT-VINCENT-RIVE-D'OLT,1.28333,44.4667
CALVIGNAC,1.8,44.4667
DOUELLE,1.36667,44.4667
BELAYE,1.2,44.4667
CENEVIERES,1.75,44.4667
SAINT-MARTIN-LABOUVAL,1.73333,44.4667
GREZELS,1.16667,44.4667
TOUR-DE-FAURE,1.7,44.4667
LA SAUVETAT-SUR-LEDE,0.733333,44.4667
HAUTESVIGNES,0.35,44.4667
VERTEUIL-D'AGENAIS,0.416667,44.4667
PAILLOLES,0.633333,44.4667
COULX,0.483333,44.4667
LONGUEVILLE,0.233333,44.4667
ALTIER,3.86667,44.4667
MAS-D'ORCIERES,3.7,44.4667
CUBIERES,3.76667,44.4667
CHANAC,3.33333,44.4667
FAUGERES,4.13333,44.475
SAINT-SAUVEUR-DE-MEILHAN,-0.00222222,44.475
PIED-DE-BORNE,3.98473,44.4756
SAINT-AUBIN,0.8525,44.4762
ROCHE-SAINT-SECRET-BECONNE,5.02862,44.4773
LE SAUZE-DU-LAC,6.31389,44.4784
SAINT-BAUZILE,3.50223,44.482
LUGAN,2.25889,44.4828
MEYRONNES,6.8,44.4833
CHABESTAN,5.78333,44.4833
LE SAIX,5.83333,44.4833
SIGOYER,5.96667,44.4833
VALSERRES,6.13333,44.4833
PLANZOLLES,4.15,44.4833
RIBES,4.21667,44.4833
VIVIERS,4.68333,44.4833
CHAUZON,4.36667,44.4833
ROSIERES,4.28333,44.4833
JOYEUSE,4.23333,44.4833
RODELLE,2.61667,44.4833
ESCANDOLIERES,2.35,44.4833
MONTBAZENS,2.23333,44.4833
SAINT-CHRISTOPHE-VALLON,2.4,44.4833
SAUJAC,1.9,44.4833
LA MOTTE-CHALANCON,5.38333,44.4833
ARNAYON,5.31667,44.4833
CHATEAUNEUF-DU-RHONE,4.71667,44.4833
ALLAN,4.78333,44.4833
CAZATS,-0.216667,44.4833
NOAILLAN,-0.366667,44.4833
BERTHEZ,-0.133333,44.4833
AUBIAC,-0.25,44.4833
LE NIZAN,-0.266667,44.4833
LUGOS,-0.883333,44.4833
BALIZAC,-0.433333,44.4833
BROUQUEYRAN,-0.183333,44.4833
SANGUINET,-1.075,44.4833
LAGARDELLE,1.18333,44.4833
CADRIEU,1.88333,44.4833
CAJARC,1.85,44.4833
ANGLARS-JUILLAC,1.21667,44.4833
LARNAGOL,1.78333,44.4833
LAROQUE-DES-ARCS,1.46667,44.4833
SAINT-GERY,1.58333,44.4833
VERS,1.56667,44.4833
BOUZIES,1.63333,44.4833
CAILLAC,1.35,44.4833
PRADINES,1.4,44.4833
LUZECH,1.28333,44.4833
SAINT-VITE,0.966667,44.4833
SAINT-PASTOUR,0.6,44.4833
MONTASTRUC,0.516667,44.4833
SAINT-PARDOUX-DU-BREUIL,0.216667,44.4833
SAVIGNAC-SUR-LEYZE,0.8,44.4833
MARCELLUS,0.083333,44.4833
MONTPOUILLAN,0.116667,44.4833
AGME,0.333333,44.4833
MONSEMPRON-LIBOS,0.933333,44.4833
CONDEZAYGUES,0.916667,44.4833
MONTAYRAL,0.983333,44.4833
LABRETONIE,0.366667,44.4833
SAINT-JULIEN-DU-TOURNEL,3.66667,44.4833
BRENOUX,3.53333,44.4833
SAINT-PIERRE-DE-NOGARET,3.13333,44.4833
ESCLANEDES,3.36667,44.4833
SAINT-GERMAIN-DU-TEIL,3.16667,44.4833
LES SALELLES,3.28333,44.4833
BALSIEGES,3.46667,44.4833
LE BLEYMARD,3.73333,44.4833
CHATEAUVIEUX,6.05112,44.4839
MONSEGUR,0.879167,44.4839
MALATAVERNE,4.75112,44.4875
VIRE-SUR-LOT,1.08695,44.4909
ASPREMONT,5.72778,44.4925
BELIN-BELIET,-0.79,44.4975
PONTIS,6.36667,44.5
NEFFES,6.03333,44.5
OZE,5.8,44.5
JARJAYES,6.11667,44.5
SAINT-AUBAN-D'OZE,5.85,44.5
SAINT-ETIENNE-LE-LAUS,6.16667,44.5
SAINT-ANDRE-LACHAMP,4.16667,44.5
VALVIGNERES,4.58333,44.5
VERNON,4.23333,44.5
SAINT-MAURICE-D'IBIE,4.5,44.5
BALAZUC,4.36667,44.5
SAINT-THOME,4.63333,44.5
ROCHECOLOMBE,4.45,44.5
LAURAC-EN-VIVARAIS,4.3,44.5
PEYRUSSE-LE-ROC,2.13333,44.5
MONTSALES,1.98333,44.5
AUZITS,2.33333,44.5
MURET-LE-CHATEAU,2.58333,44.5
VALZERGUES,2.21667,44.5
LASSOUTS,2.86667,44.5
BOUVIERES,5.21667,44.5
MONTJOUX,5.1,44.5
ALEYRAC,4.95,44.5
VALDROME,5.58333,44.5
LA TOUCHE,4.88333,44.5
ORIGNE,-0.516667,44.5
MAZERES,-0.266667,44.5
COIMERES,-0.216667,44.5
HOSTENS,-0.633333,44.5
ROAILLAN,-0.283333,44.5
AUROS,-0.15,44.5
MONTBRUN,1.91667,44.5
PARNAC,1.3,44.5
PESCADOIRES,1.16667,44.5
CASTELFRANC,1.21667,44.5
SOTURAC,1.01667,44.5
TOUZAC,1.05,44.5
CRAYSSAC,1.31667,44.5
CABRERETS,1.65,44.5
ESPERE,1.36667,44.5
PUY-L'EVEQUE,1.13333,44.5
MERCUES,1.38333,44.5
BIRAC-SUR-TREC,0.266667,44.5
CASTELNAUD-DE-GRATECAMBE,0.666667,44.5
VIRAZEIL,0.216667,44.5
GAUJAC,0.116667,44.5
TOMBEBOEUF,0.45,44.5
MARMANDE,0.166667,44.5
FUMEL,0.966667,44.5
BEAUGAS,0.583333,44.5
TOURTRES,0.433333,44.5
TRELANS,3.08333,44.5
CULTURES,3.38333,44.5
BARJAC,3.4,44.5
CHADENET,3.61667,44.5
LANUEJOLS,3.56667,44.5
BAGNOLS-LES-BAINS,3.66667,44.5
PRAYSSAC,1.18806,44.5039
CAUSSE-ET-DIEGE,2.04834,44.5139
LE MONASTIER-PIN-MORIES,3.25445,44.5148
SAINT-PAUL-SUR-UBAYE,6.75167,44.515
ROCHEFORT-EN-VALDAINE,4.86028,44.5156
ASPRES-SUR-BUECH,5.75,44.5167
CHATEAUNEUF-D'OZE,5.86667,44.5167
LES ORRES,6.55,44.5167
PELLEAUTIER,6.01667,44.5167
SAINT-PIERRE-D'ARGENCON,5.7,44.5167
MONTREAL,4.3,44.5167
SAINT-ANDEOL-DE-BERG,4.53333,44.5167
UZER,4.33333,44.5167
SAINT-MAURICE-D'ARDECHE,4.4,44.5167
SANILHAC,4.25,44.5167
SABLIERES,4.06667,44.5167
LANAS,4.4,44.5167
SAINT-MELANY,4.11667,44.5167
MONTSELGUES,4,44.5167
FOISSAC,2,44.5167
AMBEYRAC,1.95,44.5167
CRANSAC,2.28333,44.5167
NAUSSAC,2.08333,44.5167
NAUVIALE,2.41667,44.5167
ESPALION,2.76667,44.5167
GALGAN,2.18333,44.5167
MOURET,2.51667,44.5167
COMBRET,2.43333,44.5167
SAINT-COME-D'OLT,2.81667,44.5167
ESPELUCHE,4.81667,44.5167
ESTABLET,5.45,44.5167
LA BATIE-DES-FONDS,5.63333,44.5167
DIEULEFIT,5.06667,44.5167
CHALANCON,5.35,44.5167
PORTES-EN-VALDAINE,4.9,44.5167
VESC,5.15,44.5167
GUMIANE,5.25,44.5167
SAINT-DIZIER-EN-DIOIS,5.48333,44.5167
LEOGEATS,-0.366667,44.5167
NOAILLAC,-0.0111111,44.5167
LOUCHATS,-0.583333,44.5167
LARROQUE-TOIRAC,1.95,44.5167
LABASTIDE-DU-VERT,1.28333,44.5167
SAULIAC-SUR-CELE,1.71667,44.5167
DURAVEL,1.08333,44.5167
CALAMANE,1.38333,44.5167
SAINT-PIERRE-LAFEUILLE,1.43333,44.5167
SAINT-CHELS,1.8,44.5167
VALROUFIE,1.49167,44.5167
COURS,1.55,44.5167
COUTHURES-SUR-GARONNE,0.083333,44.5167
SAINT-BARTHELEMY-D'AGENAIS,0.366667,44.5167
VILLEBRAMAR,0.483333,44.5167
MEILHAN-SUR-GARONNE,0.033333,44.5167
PUYMICLAN,0.316667,44.5167
LACAUSSADE,0.833333,44.5167
LES HERMAUX,3.11667,44.5167
SAINT-BONNET-DE-CHIRAC,3.26667,44.5167
MENDE,3.5,44.5167
PREVENCHERES,3.91667,44.5167
GREZES,3.33333,44.5167
SAINTE-HELENE,3.60278,44.5192
SAVIGNAC,-0.108889,44.5228
SAVINES-LE-LAC,6.40501,44.5259
LES PRES,5.57917,44.5275
VEYNES,5.81667,44.5333
MANTEYER,5.96667,44.5333
AVANCON,6.18333,44.5333
SAINT-SAUVEUR,6.51667,44.5333
LA FREISSINOUSE,6.01667,44.5333
BARATIER,6.5,44.5333
FURMEYER,5.86667,44.5333
LARGENTIERE,4.3,44.5333
VILLECOMTAL,2.56667,44.5333
BESSUEJOULS,2.7,44.5333
FIRMI,2.31667,44.5333
PRADES-D'AUBRAC,2.95,44.5333
BALAGUIER-D'OLT,1.98333,44.5333
SEBRAZAC,2.66667,44.5333
PRUINES,2.5,44.5333
AURELLE-VERLAC,2.98333,44.5333
AUBIN,2.25,44.5333
CASTELNAU-DE-MANDAILLES,2.88333,44.5333
ORCINAS,5.13333,44.5333
LA BEGUDE-DE-MAZENC,4.93333,44.5333
LE POET-LAVAL,5.01667,44.5333
BELLEGARDE-EN-DIOIS,5.43333,44.5333
PUYGIRON,4.85,44.5333
COMPS,5.11667,44.5333
SOUSPIERRE,4.96667,44.5333
FARGUES,-0.275,44.5333
BOMMES,-0.366667,44.5333
BUDOS,-0.383333,44.5333
SAINT-MAGNE,-0.666667,44.5333
BRANNENS,-0.166667,44.5333
SAUTERNES,-0.333333,44.5333
CARAYAC,1.93333,44.5333
SAINT-MARTIN-LE-REDON,1.05,44.5333
NUZEJOULS,1.36667,44.5333
LES JUNIES,1.25,44.5333
BOISSIERES,1.4,44.5333
GREALOU,1.9,44.5333
SAINT-PIERRE-TOIRAC,1.96667,44.5333
ORNIAC,1.66667,44.5333
JUSIX,0.066667,44.5333
CANCON,0.616667,44.5333
SAINTE-BAZEILLE,0.1,44.5333
MOULINET,0.566667,44.5333
MONFLANQUIN,0.766667,44.5333
BEAUPUY,0.166667,44.5333
FONGRAVE,0.4,44.5333
LES SALCES,3.15,44.5333
ALLENC,3.66667,44.5333
PALHERS,3.3,44.5333
CHIRAC,3.26667,44.5333
BADAROUX,3.55,44.5333
CROTS,6.47112,44.5337
BEAUMONT,4.16695,44.5378
VINEZAC,4.32528,44.5384
SAINT-MEDARD,1.29417,44.5384
BOUDY-DE-BEAUREGARD,0.689167,44.5387
MONTCABRIER,1.07417,44.5417
MAXOU,1.44167,44.5417
ASPRIERES,2.14556,44.5467
SALLES,0.871111,44.5492
MONTGARDIN,6.23333,44.55
PRUNIERES,6.33333,44.55
RAMBAUD,6.13333,44.55
CHORGES,6.28333,44.55
LA BATIE-VIEILLE,6.16667,44.55
PUY-SANIERES,6.43333,44.55
CREVOUX,6.6,44.55
DOMPNAC,4.1,44.55
VILLENEUVE-DE-BERG,4.5,44.55
LE TEIL,4.68333,44.55
LAVAL-D'AURELLE,3.96667,44.55
TAURIERS,4.28333,44.55
SAINT-GERMAIN,4.45,44.55
VOGUE,4.41667,44.55
LACHAPELLE-SOUS-AUBENAS,4.36667,44.55
ROCLES,4.21667,44.55
CHASSIERS,4.3,44.55
LES ALBRES,2.16667,44.55
COUBISOU,2.73333,44.55
VIVIEZ,2.21667,44.55
DECAZEVILLE,2.25,44.55
SONNAC,2.1,44.55
SAINT-CYPRIEN-SUR-DOURDOU,2.41667,44.55
MONTBOUCHER-SUR-JABRON,4.8,44.55
CHARENS,5.51667,44.55
LA BATIE-ROLLAND,4.85,44.55
LANGON,-0.25,44.55
LAMOTHE-LANDERRON,0.066667,44.55
SAINT-PIERRE-DE-MONS,-0.216667,44.55
BIEUJAC,-0.166667,44.55
BLAIGNAC,-0.05,44.55
BOURDELLES,0.000277778,44.55
PUYBARBAN,-0.066667,44.55
LOUPIAC-DE-LA-REOLE,-0.05,44.55
PONDAURAT,-0.083333,44.55
TOULENNE,-0.266667,44.55
CASTILLON-DE-CASTETS,-0.116667,44.55
FONTET,-0.033333,44.55
SAINT-LOUBERT,-0.183333,44.55
HURE,0.016667,44.55
SAINT-PARDON-DE-CONQUES,-0.183333,44.55
GUILLOS,-0.516667,44.55
BASSANNE,-0.1,44.55
PONTCIRQ,1.28333,44.55
SAINT-MARTIN-DE-VERS,1.55,44.55
FRONTENAC,1.98333,44.55
FRANCOULES,1.48333,44.55
CASSAGNES,1.15,44.55
NADILLAC,1.51667,44.55
LENTILLAC-DU-CAUSSE,1.63333,44.55
MARCILHAC-SUR-CELE,1.76667,44.55
CATUS,1.33333,44.55
CUZORN,0.95,44.55
MAUVEZIN-SUR-GUPIE,0.15,44.55
MONTIGNAC-TOUPINERIE,0.35,44.55
MONBAHUS,0.533333,44.55
CASTELNAU-SUR-GUPIE,0.15,44.55
SEYCHES,0.3,44.55
ARMILLAC,0.383333,44.55
LAGUPIE,0.133333,44.55
MONTAGNAC-SUR-LEDE,0.85,44.55
SAINT-MARTIN-PETIT,0.1,44.55
LAPERCHE,0.416667,44.55
ESCASSEFORT,0.233333,44.55
GABRIAS,3.38333,44.55
CHASSERADES,3.81667,44.55
MARVEJOLS,3.28333,44.55
MONTRODAT,3.33333,44.55
BELVEZET,3.75,44.55
SAINT-FREZAL-D'ALBUGES,3.76667,44.55
LAUBERT,3.63333,44.55
SALLES,-0.869444,44.552
ALBA-LA-ROMAINE,4.59806,44.555
ESTAING,2.67167,44.5553
LA HAUTE-BEAUME,5.62778,44.5639
NOAILHAC,2.37528,44.5659
SAINT-APOLLINAIRE,6.36667,44.5667
LA ROCHE-DES-ARNAUDS,5.95,44.5667
LA BATIE-NEUVE,6.2,44.5667
EMBRUN,6.5,44.5667
PUY-SAINT-EUSEBE,6.41667,44.5667
GAP,6.08333,44.5667
LA BEAUME,5.63333,44.5667
LA FAURIE,5.73333,44.5667
SAINT-SERNIN,4.4,44.5667
JOANNAS,4.25,44.5667
FONS,4.33333,44.5667
ROCHER,4.3,44.5667
LAVILLEDIEU,4.46667,44.5667
SAINT-FELIX-DE-LUNEL,2.53333,44.5667
CAPDENAC-GARE,2.08333,44.5667
SAINT-NAZAIRE-LE-DESERT,5.28333,44.5667
SAINT-GERVAIS-SUR-ROUBION,4.88333,44.5667
MONTELIMAR,4.75,44.5667
VOLVENT,5.35,44.5667
CRUPIES,5.16667,44.5667
SALETTES,4.96667,44.5667
BEAUMONT-EN-DIOIS,5.46667,44.5667
JONCHERES,5.4,44.5667
EYZAHUT,5.01667,44.5667
TRUINAS,5.08333,44.5667
MONGAUZY,0.033333,44.5667
SAINT-MACAIRE,-0.216667,44.5667
LANDIRAS,-0.416667,44.5667
BARIE,-0.116667,44.5667
CAUDROT,-0.15,44.5667
SAINT-MAIXANT,-0.266667,44.5667
MONTAGOUDIN,0.000277778,44.5667
PUJOLS-SUR-CIRON,-0.35,44.5667
CASTETS-EN-DORTHE,-0.15,44.5667
FLOUDES,-0.066667,44.5667
SAINT-MARTIN-DE-SESCAS,-0.166667,44.5667
SAINT-PIERRE-D'AURILLAC,-0.183333,44.5667
LAUZES,1.58333,44.5667
LHERM,1.24167,44.5667
MONTGESTY,1.28333,44.5667
BLARS,1.71667,44.5667
BRENGUES,1.83333,44.5667
FAYCELLES,1.98333,44.5667
SABADEL-LAUZES,1.61667,44.5667
MECHMONT,1.48333,44.5667
POMAREDE,1.18333,44.5667
SAINT-DENIS-CATUS,1.38333,44.5667
GOUJOUNAC,1.21667,44.5667
CRAS,1.53333,44.5667
SAINT-AVIT,0.216667,44.5667
LACHAPELLE,0.266667,44.5667
GAVAUDUN,0.9,44.5667
MONVIEL,0.533333,44.5667
SAINT-MAURICE-DE-LESTAPEL,0.566667,44.5667
MONTIGNAC-DE-LAUZUN,0.466667,44.5667
PEYRIERE,0.316667,44.5667
SAINT-EUTROPE-DE-BORN,0.683333,44.5667
SAINT-FRONT-SUR-LEMANCE,0.966667,44.5667
LE BORN,3.55,44.5667
CHASTEL-NOUVEL,3.51667,44.5667
PELOUSE,3.61667,44.5687
SAINT-SULPICE,1.79083,44.5695
BOUILLAC,2.16278,44.5745
CAPDENAC,2.06917,44.5809
SAINT-MICHEL-DE-LAPUJADE,0.0705556,44.5817
MONTMAUR,5.88333,44.5833
MONTBRAND,5.68333,44.5833
SAINT-ANDRE-D'EMBRUN,6.53333,44.5833
SAINT-JEAN-LE-CENTENIER,4.53333,44.5833
VALGORGE,4.11667,44.5833
ROCHEMAURE,4.7,44.5833
LABOULE,4.16667,44.5833
SAINT-PONS,4.58333,44.5833
AUBIGNAS,4.61667,44.5833
BOISSE-PENCHOT,2.21667,44.5833
SAINT-CHELY-D'AUBRAC,2.91667,44.5833
CAMPUAC,2.6,44.5833
LIVINHAC-LE-HAUT,2.23333,44.5833
LOUBEJAC,1.1,44.5833
BEAURIERES,5.55,44.5833
SAINT-MARCEL-LES-SAUZET,4.8,44.5833
CHAROLS,4.95,44.5833
BOURDEAUX,5.13333,44.5833
BRETTE,5.31667,44.5833
ANCONE,4.73333,44.5833
LES TONILS,5.2,44.5833
BONLIEU-SUR-ROUBION,4.86667,44.5833
ROCHEBAUDIN,5.03333,44.5833
CASSEUIL,-0.116667,44.5833
LA REOLE,-0.033333,44.5833
VERDELAIS,-0.25,44.5833
FOSSES-ET-BALEYSSAC,0.05,44.5833
PREIGNAC,-0.3,44.5833
SAINTE-CROIX-DU-MONT,-0.283333,44.5833
SAINT-SEVE,-0.033333,44.5833
LE PIAN-SUR-GARONNE,-0.216667,44.5833
CUZAC,2.15,44.5833
GIGOUZAC,1.43333,44.5833
USSEL,1.5,44.5833
UZECH,1.38333,44.5833
FRAYSSINET-LE-GELAT,1.16667,44.5833
ESPAGNAC-SAINTE-EULALIE,1.88333,44.5833
BEDUER,1.96667,44.5833
SAINT-CERNIN,1.58333,44.5833
CAUBON-SAINT-SAUVEUR,0.2,44.5833
SAUVETERRE-LA-LEMANCE,1.01667,44.5833
LAVERGNE,0.4,44.5833
CAMBES,0.283333,44.5833
LAUSSOU,0.816667,44.5833
LOUGRATTE,0.616667,44.5833
SEGALAS,0.533333,44.5833
ANTRENAS,3.26667,44.5833
MONTBEL,3.71667,44.5833
SERVIERES,3.41667,44.5833
GIRONDE-SUR-DROPT,-0.0894444,44.5837
FELINES-SUR-RIMANDOULE,5.05251,44.5839
VAL-MARAVEL,5.56973,44.5917
ALMONT-LES-JUNIES,2.29334,44.5964
AILHON,4.34195,44.5981
RABOU,6,44.6
LA ROCHETTE,6.15,44.6
REALLON,6.36667,44.6
SAINT-ETIENNE-DE-FONTBELLON,4.38333,44.6
PRUNET,4.26667,44.6
SAINT-DIDIER-SOUS-AUBENAS,4.41667,44.6
CHAZEAUX,4.31667,44.6
LUSSAS,4.48333,44.6
LOUBARESSE,4.05,44.6
SENERGUES,2.48333,44.6
CONQUES,2.4,44.6
LE CAYROL,2.8,44.6
LAVAUR,1.03333,44.6
POYOLS,5.41667,44.6
ROCHEFOURCHAT,5.25,44.6
LA LAUPIE,4.83333,44.6
MORNANS,5.11667,44.6
SAUZET,4.81667,44.6
PRADELLE,5.3,44.6
SAVASSE,4.78333,44.6
BEZAUDUN-SUR-BINE,5.16667,44.6
MANAS,4.98333,44.6
LE POET-CELARD,5.1,44.6
LESCHES-EN-DIOIS,5.53333,44.6
PONT-DE-BARRET,5.01667,44.6
SAINTE-FOY-LA-LONGUE,-0.15,44.6
ILLATS,-0.366667,44.6
CABANAC-ET-VILLAGRAINS,-0.55,44.6
SAINT-ANDRE-DU-BOIS,-0.2,44.6
LES ESSEINTES,-0.066667,44.6
MIOS,-0.933333,44.6
MORIZES,-0.083333,44.6
LES ARQUES,1.26667,44.6
FIGEAC,2.03333,44.6
SENAILLAC-LAUZES,1.65,44.6
BOUSSAC,1.93333,44.6
THEDIRAC,1.31667,44.6
CAMBOULIT,1.96667,44.6
CORN,1.91667,44.6
SAINT-SAUVEUR-LA-VALLEE,1.55,44.6
LENTILLAC-SAINT-BLAISE,2.13333,44.6
DEVILLAC,0.8,44.6
SERIGNAC-PEBOUDOU,0.55,44.6
PUYSSERAMPION,0.3,44.6
BLANQUEFORT-SUR-BRIOLANCE,0.966667,44.6
SAINT-COLOMB-DE-LAUZUN,0.466667,44.6
LACAPELLE-BIRON,0.9,44.6
MIRAMONT-DE-GUYENNE,0.366667,44.6
SAINT-PARDOUX-ISAAC,0.383333,44.6
SAINT-LAURENT-DE-MURET,3.2,44.6
SAINT-LEGER-DE-PEYRE,3.3,44.6
LA BASTIDE-PUYLAURENT,3.9,44.6
SAINT-HILAIRE-DE-LA-NOAILLE,0.00166667,44.6012
MONTAUT,0.670556,44.6039
MONTAMEL,1.44889,44.6062
SAINT-CAPRAIS,1.15833,44.6083
MIRABEL,4.49806,44.6087
LUC-EN-DIOIS,5.45278,44.615
SAINT-JULIEN-EN-BEAUCHENE,5.7,44.6167
CHATEAUROUX-LES-ALPES,6.51667,44.6167
VARS,6.68333,44.6167
BORNE,4.01667,44.6167
MEYSSE,4.71667,44.6167
SCEAUTRES,4.63333,44.6167
LENTILLERES,4.3,44.6167
AUBENAS,4.38333,44.6167
SAINT-LAURENT-LES-BAINS,3.96667,44.6167
LE NAYRAC,2.66667,44.6167
ESPEYRAC,2.51667,44.6167
FLAGNAC,2.25,44.6167
GOLINHAC,2.58333,44.6167
CONDOM-D'AUBRAC,2.86667,44.6167
FRANCILLON-SUR-ROUBION,5.08333,44.6167
CLEON-D'ANDRAN,4.93333,44.6167
LE BARP,-0.766667,44.6167
BAGAS,-0.05,44.6167
MONPRIMBLANC,-0.266667,44.6167
SAINT-LAURENT-DU-PLAN,-0.116667,44.6167
LOUBENS,-0.033333,44.6167
CAMIRAN,-0.066667,44.6167
SAINT-MARTIAL,-0.183333,44.6167
SAINTE-GEMME,0.083333,44.6167
GABARNAC,-0.283333,44.6167
SAINT-MICHEL-DE-RIEUFRET,-0.433333,44.6167
ROQUEBRUNE,0.033333,44.6167
SAINT-EXUPERY,-0.1,44.6167
SAINT-VIVIEN-DE-MONSEGUR,0.116667,44.6167
BARSAC,-0.316667,44.6167
MONTREDON,2.18333,44.6167
LUNAN,2.1,44.6167
PEYRILLES,1.41667,44.6167
GREZES,1.81667,44.6167
CAMBES,1.95,44.6167
CANIAC-DU-CAUSSE,1.63333,44.6167
MONTCLERA,1.23333,44.6167
SAINT-FELIX,2.11667,44.6167
LAMOTHE-CASSEL,1.51667,44.6167
FELZINS,2.13333,44.6167
ROUMAGNE,0.333333,44.6167
SAINT-GERAUD,0.166667,44.6167
SAINT-ETIENNE-DE-VILLEREAL,0.766667,44.6167
MONTAURIOL,0.566667,44.6167
BOURGOUGNAGUE,0.416667,44.6167
BOURNEL,0.666667,44.6167
MONTETON,0.25,44.6167
LACHAMP,3.38333,44.6167
SAINT-JEAN-MIRABEL,2.10834,44.6212
SAINT-CIRGUES-DE-PRADES,4.27167,44.6237
SAINT-GERMAIN-DE-GRAVE,-0.221389,44.6256
LISSAC-ET-MOURET,1.98778,44.6264
UCEL,4.39584,44.6267
LOUPIAC,-0.298056,44.6278
LA SOUCHE,4.19723,44.6292
SAINT-SULPICE-DE-GUILLERAGUES,0.05,44.6292
BIRON,0.872222,44.6309
MERCUER,4.35806,44.6312
SAINT-GINEIS-EN-COIRON,4.53306,44.6328
LA CLUSE,5.85,44.6333
ANCELLE,6.2,44.6333
LAYE,6.08333,44.6333
PRADES,4.31667,44.6333
DARBRES,4.51667,44.6333
BERZEME,4.58333,44.6333
JAUJAC,4.25,44.6333
SAINT-LAURENT-SOUS-COIRON,4.48333,44.6333
LAVEYRUNE,3.9,44.6333
VESSEAUX,4.45,44.6333
SAINT-PRIVAT,4.41667,44.6333
MONTPEYROUX,2.81667,44.6333
GRAND-VABRE,2.36667,44.6333
SAINT-PARTHEM,2.31667,44.6333
FLORENTIN-LA-CAPELLE,2.63333,44.6333
VIEILLEVIE,2.43333,44.6333
MONTMURAT,2.2,44.6333
SAINT-CERNIN-DE-L'HERM,1.03333,44.6333
VILLEFRANCHE-DU-PERIGORD,1.08333,44.6333
VERGT-DE-BIRON,0.841667,44.6333
